HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
3862.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3863.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3864.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3865.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3866.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3867.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3868.5,0.03,0.03,0.02,0.02,0.00,0.02,0.01,0.01,0.00,0.01,0.02,0.02,0.02,0.02,0.01,0.01
3869.5,0.19,0.21,0.11,0.14,0.03,0.15,0.05,0.09,0.03,0.05,0.14,0.15,0.14,0.17,0.04,0.06
3870.5,0.39,0.43,0.22,0.27,0.05,0.30,0.11,0.18,0.06,0.10,0.27,0.31,0.27,0.33,0.09,0.12
3871.5,0.62,0.72,0.32,0.42,0.09,0.48,0.17,0.27,0.09,0.15,0.42,0.48,0.43,0.52,0.13,0.19
3872.5,0.85,1.04,0.42,0.58,0.13,0.67,0.24,0.38,0.12,0.21,0.59,0.67,0.60,0.73,0.19,0.26
3873.5,1.10,1.41,0.53,0.77,0.18,0.87,0.32,0.50,0.17,0.27,0.80,0.88,0.81,0.98,0.25,0.35
3874.5,1.33,1.71,0.66,0.96,0.22,1.08,0.41,0.62,0.21,0.34,1.03,1.10,1.02,1.22,0.32,0.44
3875.5,1.47,1.71,0.80,1.09,0.21,1.18,0.45,0.69,0.23,0.38,1.17,1.22,1.12,1.35,0.36,0.50
3876.5,1.46,1.48,0.91,1.11,0.17,1.17,0.43,0.68,0.24,0.38,1.16,1.22,1.09,1.33,0.36,0.52
3877.5,1.26,1.20,0.84,0.97,0.14,1.01,0.35,0.60,0.21,0.33,0.98,1.07,0.93,1.17,0.32,0.47
3878.5,1.04,0.97,0.71,0.79,0.11,0.82,0.28,0.49,0.17,0.27,0.77,0.89,0.74,0.96,0.26,0.39
3879.5,0.83,0.79,0.55,0.61,0.09,0.66,0.22,0.39,0.13,0.21,0.58,0.69,0.57,0.74,0.20,0.30
3880.5,0.64,0.63,0.41,0.46,0.07,0.50,0.17,0.29,0.10,0.16,0.44,0.52,0.43,0.55,0.15,0.22
3881.5,0.45,0.47,0.28,0.33,0.05,0.36,0.13,0.21,0.07,0.11,0.32,0.37,0.32,0.40,0.10,0.15
3882.5,0.27,0.28,0.17,0.19,0.03,0.21,0.08,0.12,0.04,0.07,0.19,0.22,0.19,0.24,0.06,0.09
3883.5,0.09,0.09,0.05,0.06,0.01,0.07,0.02,0.04,0.01,0.02,0.06,0.07,0.06,0.08,0.02,0.03
3884.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3885.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3886.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3887.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3888.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3889.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3890.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3891.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3892.5,0.03,0.03,0.02,0.02,0.00,0.02,0.01,0.01,0.00,0.01,0.02,0.02,0.02,0.02,0.01,0.01
3893.5,0.20,0.22,0.11,0.14,0.03,0.16,0.06,0.09,0.03,0.05,0.14,0.16,0.14,0.17,0.04,0.06
3894.5,0.43,0.48,0.23,0.29,0.06,0.33,0.12,0.19,0.06,0.10,0.29,0.33,0.29,0.36,0.09,0.13
3895.5,0.63,0.73,0.33,0.43,0.09,0.49,0.18,0.28,0.09,0.15,0.43,0.49,0.44,0.53,0.14,0.19
3896.5,0.85,1.05,0.43,0.59,0.13,0.67,0.24,0.38,0.13,0.21,0.59,0.67,0.60,0.74,0.19,0.26
