HOY,Head,Chest,Back,Pelvis,Left_shoulder,Right_shoulder,Left_arm,Right_arm,Left_hand,Right_hand,Left_thigh,Right_thigh,Left_calf,Right_calf,Left_foot,Right_foot
5255.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5256.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5257.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5258.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5259.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5260.5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
5261.5,0.05,0.05,0.02,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.01,0.04,0.02,0.03,0.01,0.01
5262.5,0.19,0.20,0.10,0.11,0.02,0.12,0.04,0.06,0.02,0.03,0.05,0.13,0.07,0.11,0.02,0.03
5263.5,0.39,0.40,0.20,0.22,0.05,0.25,0.08,0.13,0.04,0.07,0.10,0.26,0.15,0.21,0.04,0.06
5264.5,0.60,0.63,0.30,0.34,0.07,0.39,0.12,0.21,0.07,0.11,0.17,0.40,0.23,0.34,0.06,0.09
5265.5,0.83,0.90,0.42,0.49,0.10,0.56,0.17,0.30,0.09,0.15,0.27,0.58,0.36,0.51,0.09,0.14
5266.5,0.97,0.96,0.51,0.56,0.11,0.63,0.20,0.34,0.11,0.18,0.29,0.67,0.40,0.57,0.11,0.16
5267.5,1.08,1.02,0.58,0.64,0.12,0.70,0.22,0.38,0.12,0.20,0.32,0.75,0.44,0.63,0.12,0.18
5268.5,1.08,0.99,0.60,0.64,0.12,0.70,0.22,0.38,0.12,0.19,0.31,0.75,0.43,0.62,0.12,0.18
5269.5,1.05,0.95,0.58,0.62,0.11,0.68,0.21,0.37,0.12,0.19,0.31,0.73,0.42,0.61,0.12,0.18
5270.5,0.88,0.79,0.48,0.51,0.09,0.57,0.17,0.31,0.10,0.16,0.24,0.60,0.34,0.51,0.10,0.15
